id,Level 2 Disease Group,id,Level 3 Disease Subgroup,id,Level 4 Specific Disorder,Last Updated,Phenotype,Phenotype ID,Test,Test ID
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Ventricular fibrillation,HP:0001663,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Sudden cardiac death,HP:0001645,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Syncope,HP:0001279,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Cardiac arrest,HP:0001695,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Palpitations,HP:0001962,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Sensorineural hearing impairment,HP:0000407,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Seizures,HP:0001250,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Periodic paralysis,HP:0003768,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Intellectual disability,HP:0001249,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,Abnormal facial shape,HP:0001999,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,ECG diagnostics,30183.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Cardiac MRI,31429.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Holter monitor test,31432.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Signal averaged ECG,31437.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Exercise test - cardiac,31445.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Echocardiogram,29800.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Electrophysiological study,31449.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Sodium channel blocker challenge,31403.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Alcohol intake,30206.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Exercise status,31469.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Epinephrine challenge,31404.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,11024,Catecholaminergic Polymorphic Ventricular Tachycardia,20/03/18,,,Smoking status,31464.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,38566,Unexplained sudden death in the young,20/03/18,Sudden cardiac death,HP:0001645,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,38566,Unexplained sudden death in the young,20/03/18,Syncope,HP:0001279,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,38566,Unexplained sudden death in the young,20/03/18,Seizures,HP:0001250,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,38566,Unexplained sudden death in the young,20/03/18,Abnormality of the cardiovascular system,HP:0001626,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,38566,Unexplained sudden death in the young,20/03/18,,,General Non-imaging Diagnostics,34838.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,Ventricular fibrillation,HP:0001663,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,Sudden cardiac death,HP:0001645,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,Syncope,HP:0001279,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,ECG diagnostics,30183.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Cardiac MRI,31429.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Holter monitor test,31432.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Signal averaged ECG,31437.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Exercise test - cardiac,31445.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Echocardiogram,29800.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Electrophysiological study,31449.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Sodium channel blocker challenge,31403.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Alcohol intake,30206.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Exercise status,31469.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Epinephrine challenge,31404.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,42161,Idiopathic ventricular fibrillation,20/03/18,,,Smoking status,31464.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Shortened QT interval,HP:0012232,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Syncope,HP:0001279,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Palpitations,HP:0001962,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Cardiac arrest,HP:0001695,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Ventricular arrhythmia,HP:0004308,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Atrial fibrillation,HP:0005110,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Prolonged PR interval,HP:0012248,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Atrioventricular block,HP:0001678,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Abnormal ST segment,HP:0012249,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,J wave,HP:0012272,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Abnormal T-wave,HP:0005135,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Bundle branch block,HP:0011710,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Periodic paralysis,HP:0003768,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Sensorineural hearing impairment,HP:0000407,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Seizures,HP:0001250,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,Intellectual disability,HP:0001249,,
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,ECG diagnostics,30183.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Cardiac MRI,31429.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Holter monitor test,31432.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Signal averaged ECG,31437.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Exercise test - cardiac,31445.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Echocardiogram,29800.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Electrophysiological study,31449.2
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Sodium channel blocker challenge,31403.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Alcohol intake,30206.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Exercise status,31469.1
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Epinephrine challenge,31404.3
10950,Cardiovascular disorders,10952,Cardiac arrhythmia,55487,Short QT syndrome,20/03/18,,,Smoking status,31464.1
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Cardiomyopathy,HP:0001638,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Hypertrophic cardiomyopathy,HP:0001639,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Dilated cardiomyopathy,HP:0001644,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Left ventricular noncompaction cardiomyopathy,HP:0011664,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Right ventricular cardiomyopathy,HP:0011663,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Restrictive cardiomyopathy,HP:0001723,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Arrhythmia,HP:0011675,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Hypertension,HP:0000822,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Congestive heart failure,HP:0001635,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Stroke,HP:0001297,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Syncope,HP:0001279,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Sudden cardiac death,HP:0001645,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Angina pectoris,HP:0001681,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Palpitations,HP:0001962,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Edema of the lower limbs,HP:0010741,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Dyspnea,HP:0002094,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Failure to thrive,HP:0001508,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Skeletal myopathy,HP:0003756,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Visual impairment,HP:0000505,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Hearing impairment,HP:0000365,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Diabetes mellitus,HP:0000819,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Intellectual disability,HP:0001249,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,Increased nuchal translucency,HP:0010880,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Blood pressure,30245.1
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,ECG diagnostics,30183.2
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Echocardiogram,29800.2
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Cardiac MRI,31429.2
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Holter monitor test,31432.3
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Doppler Diastolic function assessment,29051.2
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Exercise status,31469.1
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Alcohol intake,30206.1
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Exercise test,30214.1
10950,Cardiovascular disorders,10953,Cardiomyopathy,11025,Arrhythmogenic Right Ventricular Cardiomyopathy,20/03/18,,,Smoking status,31464.1
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Cardiomyopathy,HP:0001638,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Hypertrophic cardiomyopathy,HP:0001639,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Dilated cardiomyopathy,HP:0001644,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Left ventricular noncompaction cardiomyopathy,HP:0011664,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Right ventricular cardiomyopathy,HP:0011663,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Restrictive cardiomyopathy,HP:0001723,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Arrhythmia,HP:0011675,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Hypertension,HP:0000822,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Congestive heart failure,HP:0001635,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Stroke,HP:0001297,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Syncope,HP:0001279,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Sudden cardiac death,HP:0001645,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Angina pectoris,HP:0001681,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Palpitations,HP:0001962,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Edema of the lower limbs,HP:0010741,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Dyspnea,HP:0002094,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Failure to thrive,HP:0001508,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Skeletal myopathy,HP:0003756,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Visual impairment,HP:0000505,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Hearing impairment,HP:0000365,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Diabetes mellitus,HP:0000819,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Intellectual disability,HP:0001249,,
10950,Cardiovascular disorders,10953,Cardiomyopathy,15044,Left Ventricular Noncompaction Cardiomyopathy,20/03/18,Increased nuchal translucency,HP:0010880,,
